filename,basename,toolid,toolmode,parser_version,runid,start,duration,exit_code,findings,infos,errors,fails,correct,error,total
smartbugs-curated/dataset/access_control/arbitrary_location_write_simple.sol,arbitrary_location_write_simple.sol,securify,solidity,2022/11/17,20241221_0717,1734765840,28.94913125,0,{},{},{},{},0,0,0
smartbugs-curated/dataset/access_control/FibonacciBalance.sol,FibonacciBalance.sol,securify,solidity,2022/11/17,20241221_0717,1734765846,114.0935383,0,{MissingInputValidation},{},{},{},0,1,1
smartbugs-curated/dataset/access_control/incorrect_constructor_name1.sol,incorrect_constructor_name1.sol,securify,solidity,2022/11/17,20241221_0717,1734765623,32.42199636,0,"{TODAmount,TODReceiver,TODTransfer}",{},{},{},0,1,1
smartbugs-curated/dataset/access_control/incorrect_constructor_name2.sol,incorrect_constructor_name2.sol,securify,solidity,2022/11/17,20241221_0717,1734765635,25.82524419,0,"{TODAmount,TODReceiver,TODTransfer}",{},{},{},0,1,1
smartbugs-curated/dataset/access_control/incorrect_constructor_name3.sol,incorrect_constructor_name3.sol,securify,solidity,2022/11/17,20241221_0717,1734765533,21.0847249,0,"{TODAmount,TODReceiver,TODTransfer}",{},{},{},0,1,1
smartbugs-curated/dataset/access_control/mapping_write.sol,mapping_write.sol,securify,solidity,2022/11/17,20241221_0717,1734765631,43.06340861,0,{TODAmount},{},{},{},0,1,1
smartbugs-curated/dataset/access_control/multiowned_vulnerable.sol,multiowned_vulnerable.sol,securify,solidity,2022/11/17,20241221_0717,1734765442,264.9296725,0,"{MissingInputValidation,TODAmount}",{},{},{},0,2,2
smartbugs-curated/dataset/access_control/mycontract.sol,mycontract.sol,securify,solidity,2022/11/17,20241221_0717,1734765989,16.1107614,0,"{MissingInputValidation,UnrestrictedEtherFlow}",{},{},{},1,1,2
smartbugs-curated/dataset/access_control/parity_wallet_bug_2.sol,parity_wallet_bug_2.sol,securify,solidity,2022/11/17,20241221_0717,1734765837,225.116688,0,{},{},{},{},0,0,0
smartbugs-curated/dataset/access_control/phishable.sol,phishable.sol,securify,solidity,2022/11/17,20241221_0717,1734765960,23.34920406,0,"{MissingInputValidation,TODAmount}",{},{},{},0,2,2
smartbugs-curated/dataset/access_control/proxy.sol,proxy.sol,securify,solidity,2022/11/17,20241221_0717,1734765442,43.14693737,0,{},{},{},{},0,0,0
smartbugs-curated/dataset/access_control/rubixi.sol,rubixi.sol,securify,solidity,2022/11/17,20241221_0717,1734766091,159.8532014,0,"{DAOConstantGas,MissingInputValidation,TODAmount,TODReceiver,TODTransfer,UnhandledException}",{},{},{},0,3,3
smartbugs-curated/dataset/access_control/simple_suicide.sol,simple_suicide.sol,securify,solidity,2022/11/17,20241221_0717,1734765442,12.40885973,0,{},{},{},{},0,0,0
smartbugs-curated/dataset/access_control/unprotected0.sol,unprotected0.sol,securify,solidity,2022/11/17,20241221_0717,1734765922,19.72002172,0,{MissingInputValidation},{},{},{},0,1,1
smartbugs-curated/dataset/access_control/wallet_02_refund_nosub.sol,wallet_02_refund_nosub.sol,securify,solidity,2022/11/17,20241221_0717,1734765524,100.8551967,0,"{DAOConstantGas,MissingInputValidation,TODAmount}",{},{},{},0,3,3
smartbugs-curated/dataset/access_control/wallet_03_wrong_constructor.sol,wallet_03_wrong_constructor.sol,securify,solidity,2022/11/17,20241221_0717,1734765648,72.70499468,0,"{DAOConstantGas,MissingInputValidation,TODAmount,TODTransfer}",{},{},{},0,3,3
smartbugs-curated/dataset/access_control/wallet_04_confused_sign.sol,wallet_04_confused_sign.sol,securify,solidity,2022/11/17,20241221_0717,1734765518,86.26400661,0,"{DAOConstantGas,MissingInputValidation,TODAmount}",{},{},{},0,3,3
smartbugs-curated/dataset/arithmetic/BECToken.sol,BECToken.sol,securify,solidity,2022/11/17,20241221_0717,1734765929,276.7878294,0,{},{},{},{},0,0,0
smartbugs-curated/dataset/arithmetic/insecure_transfer.sol,insecure_transfer.sol,securify,solidity,2022/11/17,20241221_0717,1734765488,45.17921662,0,{MissingInputValidation},{},{},{},1,0,1
smartbugs-curated/dataset/arithmetic/integer_overflow_1.sol,integer_overflow_1.sol,securify,solidity,2022/11/17,20241221_0717,1734765525,22.58036518,0,{MissingInputValidation},{},{},{},1,0,1
smartbugs-curated/dataset/arithmetic/integer_overflow_add.sol,integer_overflow_add.sol,securify,solidity,2022/11/17,20241221_0717,1734765629,25.84372568,0,{MissingInputValidation},{},{},{},1,0,1
smartbugs-curated/dataset/arithmetic/integer_overflow_benign_1.sol,integer_overflow_benign_1.sol,securify,solidity,2022/11/17,20241221_0717,1734765968,24.54888749,0,{},{},{},{},0,0,0
smartbugs-curated/dataset/arithmetic/integer_overflow_mapping_sym_1.sol,integer_overflow_mapping_sym_1.sol,securify,solidity,2022/11/17,20241221_0717,1734765807,29.64837646,0,{MissingInputValidation},{},{},{},1,0,1
smartbugs-curated/dataset/arithmetic/integer_overflow_minimal.sol,integer_overflow_minimal.sol,securify,solidity,2022/11/17,20241221_0717,1734765616,18.94940162,0,{MissingInputValidation},{},{},{},1,0,1
smartbugs-curated/dataset/arithmetic/integer_overflow_mul.sol,integer_overflow_mul.sol,securify,solidity,2022/11/17,20241221_0717,1734765902,22.58278704,0,{MissingInputValidation},{},{},{},1,0,1
smartbugs-curated/dataset/arithmetic/integer_overflow_multitx_multifunc_feasible.sol,integer_overflow_multitx_multifunc_feasible.sol,securify,solidity,2022/11/17,20241221_0717,1734766093,17.34820509,0,{MissingInputValidation},{},{},{},1,0,1
smartbugs-curated/dataset/arithmetic/integer_overflow_multitx_onefunc_feasible.sol,integer_overflow_multitx_onefunc_feasible.sol,securify,solidity,2022/11/17,20241221_0717,1734765498,23.31319523,0,{MissingInputValidation},{},{},{},1,0,1
smartbugs-curated/dataset/arithmetic/overflow_simple_add.sol,overflow_simple_add.sol,securify,solidity,2022/11/17,20241221_0717,1734765697,15.87607241,0,{MissingInputValidation},{},{},{},1,0,1
smartbugs-curated/dataset/arithmetic/overflow_single_tx.sol,overflow_single_tx.sol,securify,solidity,2022/11/17,20241221_0717,1734765442,56.05346751,0,{MissingInputValidation},{},{},{},1,0,1
smartbugs-curated/dataset/arithmetic/timelock.sol,timelock.sol,securify,solidity,2022/11/17,20241221_0717,1734765440,94.79208827,0,{MissingInputValidation},{},{},{},1,0,1
smartbugs-curated/dataset/arithmetic/token.sol,token.sol,securify,solidity,2022/11/17,20241221_0717,1734766087,33.91535497,0,{MissingInputValidation},{},{},{},1,0,1
smartbugs-curated/dataset/arithmetic/tokensalechallenge.sol,tokensalechallenge.sol,securify,solidity,2022/11/17,20241221_0717,1734765442,83.00029755,0,{MissingInputValidation},{},{},{},1,0,1
smartbugs-curated/dataset/bad_randomness/blackjack.sol,blackjack.sol,securify,solidity,2022/11/17,20241221_0717,1734765655,273.0245075,0,{DAOConstantGas},{},{},{},0,1,1
smartbugs-curated/dataset/bad_randomness/etheraffle.sol,etheraffle.sol,securify,solidity,2022/11/17,20241221_0717,1734765846,50.86267519,0,{TODReceiver},{},{},{},0,1,1
smartbugs-curated/dataset/bad_randomness/guess_the_random_number.sol,guess_the_random_number.sol,securify,solidity,2022/11/17,20241221_0717,1734766030,29.14710402,0,{UnrestrictedEtherFlow},{},{},{},0,1,1
smartbugs-curated/dataset/bad_randomness/lottery.sol,lottery.sol,securify,solidity,2022/11/17,20241221_0717,1734765535,41.79734087,0,{},{},{},{},0,0,0
smartbugs-curated/dataset/bad_randomness/lucky_doubler.sol,lucky_doubler.sol,securify,solidity,2022/11/17,20241221_0717,1734765583,45.54258132,0,"{DAOConstantGas,TODAmount,TODReceiver,UnhandledException}",{},{},{},0,3,3
smartbugs-curated/dataset/bad_randomness/old_blockhash.sol,old_blockhash.sol,securify,solidity,2022/11/17,20241221_0717,1734766096,67.2338748,0,{MissingInputValidation},{},{},{},0,1,1
smartbugs-curated/dataset/bad_randomness/random_number_generator.sol,random_number_generator.sol,securify,solidity,2022/11/17,20241221_0717,1734766044,3.378932476,0,{},{},{},{},0,0,0
smartbugs-curated/dataset/bad_randomness/smart_billions.sol,smart_billions.sol,securify,solidity,2022/11/17,20241221_0717,1734765743,386.8591263,0,"{DAOConstantGas,TODAmount}",{},{},{},0,2,2
smartbugs-curated/dataset/denial_of_service/auction.sol,auction.sol,securify,solidity,2022/11/17,20241221_0717,1734765554,15.27344942,0,"{TODAmount,TODReceiver,TODTransfer}",{},{},{},0,1,1
smartbugs-curated/dataset/denial_of_service/dos_address.sol,dos_address.sol,securify,solidity,2022/11/17,20241221_0717,1734765442,44.54510784,0,{},{},{},{},0,0,0
smartbugs-curated/dataset/denial_of_service/dos_number.sol,dos_number.sol,securify,solidity,2022/11/17,20241221_0717,1734765916,38.79342294,0,{},{},{},{},0,0,0
smartbugs-curated/dataset/denial_of_service/dos_simple.sol,dos_simple.sol,securify,solidity,2022/11/17,20241221_0717,1734765487,31.53077507,0,{},{},{},{},0,0,0
smartbugs-curated/dataset/denial_of_service/list_dos.sol,list_dos.sol,securify,solidity,2022/11/17,20241221_0717,1734766081,1.678430319,0,{},{},{},{},0,0,0
smartbugs-curated/dataset/denial_of_service/send_loop.sol,send_loop.sol,securify,solidity,2022/11/17,20241221_0717,1734765778,100.2490652,0,{MissingInputValidation},{},{},{},0,0,0
smartbugs-curated/dataset/front_running/ERC20.sol,ERC20.sol,securify,solidity,2022/11/17,20241221_0717,1734765538,45.13172722,0,{},{},{},{},0,0,0
smartbugs-curated/dataset/front_running/eth_tx_order_dependence_minimal.sol,eth_tx_order_dependence_minimal.sol,securify,solidity,2022/11/17,20241221_0717,1734765728,58.19002175,0,"{DAOConstantGas,TODAmount,TODReceiver,TODTransfer}",{},{},{},1,1,2
smartbugs-curated/dataset/front_running/FindThisHash.sol,FindThisHash.sol,securify,solidity,2022/11/17,20241221_0717,1734765869,53.33617878,0,{UnrestrictedEtherFlow},{},{},{},0,1,1
smartbugs-curated/dataset/front_running/odds_and_evens.sol,odds_and_evens.sol,securify,solidity,2022/11/17,20241221_0717,1734765454,110.8378372,0,"{DAOConstantGas,MissingInputValidation,TODAmount,TODReceiver,TODTransfer,UnhandledException,UnrestrictedEtherFlow}",{},{},{},1,5,5
smartbugs-curated/dataset/other/crypto_roulette.sol,crypto_roulette.sol,securify,solidity,2022/11/17,20241221_0717,1734765713,133.0769398,0,"{TODAmount,TODTransfer}",{},{},{},0,0,0
smartbugs-curated/dataset/other/name_registrar.sol,name_registrar.sol,securify,solidity,2022/11/17,20241221_0717,1734765527,145.9351909,0,{MissingInputValidation},{},{},{},0,0,0
smartbugs-curated/dataset/other/open_address_lottery.sol,open_address_lottery.sol,securify,solidity,2022/11/17,20241221_0717,1734765984,41.35218,0,{},{},{},{},0,0,0
smartbugs-curated/dataset/reentrancy/0x01f8c4e3fa3edeb29e514cba738d87ce8c091d3f.sol,0x01f8c4e3fa3edeb29e514cba738d87ce8c091d3f.sol,securify,solidity,2022/11/17,20241221_0717,1734765961,182.8034177,0,"{DAO,MissingInputValidation,TODTransfer}",{},{},{},1,2,3
smartbugs-curated/dataset/reentrancy/0x23a91059fdc9579a9fbd0edc5f2ea0bfdb70deb4.sol,0x23a91059fdc9579a9fbd0edc5f2ea0bfdb70deb4.sol,securify,solidity,2022/11/17,20241221_0717,1734765674,206.1112571,0,"{DAO,MissingInputValidation}",{},{},{},1,1,2
smartbugs-curated/dataset/reentrancy/0x4320e6f8c05b27ab4707cd1f6d5ce6f3e4b3a5a1.sol,0x4320e6f8c05b27ab4707cd1f6d5ce6f3e4b3a5a1.sol,securify,solidity,2022/11/17,20241221_0717,1734766083,128.8360746,0,"{DAO,MissingInputValidation,TODTransfer}",{},{},{},1,2,3
smartbugs-curated/dataset/reentrancy/0x4e73b32ed6c35f570686b89848e5f39f20ecc106.sol,0x4e73b32ed6c35f570686b89848e5f39f20ecc106.sol,securify,solidity,2022/11/17,20241221_0717,1734765625,182.4048193,0,"{DAO,MissingInputValidation,TODTransfer}",{},{},{},1,2,3
smartbugs-curated/dataset/reentrancy/0x561eac93c92360949ab1f1403323e6db345cbf31.sol,0x561eac93c92360949ab1f1403323e6db345cbf31.sol,securify,solidity,2022/11/17,20241221_0717,1734765829,192.1781642,0,"{DAO,MissingInputValidation,TODTransfer}",{},{},{},1,2,3
smartbugs-curated/dataset/reentrancy/0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839.sol,0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839.sol,securify,solidity,2022/11/17,20241221_0717,1734765636,237.7353287,0,"{DAO,MissingInputValidation,TODTransfer,UnhandledException}",{},{},{},1,3,4
smartbugs-curated/dataset/reentrancy/0x7541b76cb60f4c60af330c208b0623b7f54bf615.sol,0x7541b76cb60f4c60af330c208b0623b7f54bf615.sol,securify,solidity,2022/11/17,20241221_0717,1734765442,218.6455076,0,"{DAO,MissingInputValidation}",{},{},{},1,1,2
smartbugs-curated/dataset/reentrancy/0x7a8721a9d64c74da899424c1b52acbf58ddc9782.sol,0x7a8721a9d64c74da899424c1b52acbf58ddc9782.sol,securify,solidity,2022/11/17,20241221_0717,1734765442,181.1212218,0,"{DAO,MissingInputValidation}",{},{},{},1,1,2
smartbugs-curated/dataset/reentrancy/0x7b368c4e805c3870b6c49a3f1f49f69af8662cf3.sol,0x7b368c4e805c3870b6c49a3f1f49f69af8662cf3.sol,securify,solidity,2022/11/17,20241221_0717,1734765888,193.1527085,0,"{DAO,MissingInputValidation}",{},{},{},1,1,2
smartbugs-curated/dataset/reentrancy/0x8c7777c45481dba411450c228cb692ac3d550344.sol,0x8c7777c45481dba411450c228cb692ac3d550344.sol,securify,solidity,2022/11/17,20241221_0717,1734765655,158.3256004,0,"{DAO,MissingInputValidation}",{},{},{},1,1,2
smartbugs-curated/dataset/reentrancy/0x93c32845fae42c83a70e5f06214c8433665c2ab5.sol,0x93c32845fae42c83a70e5f06214c8433665c2ab5.sol,securify,solidity,2022/11/17,20241221_0717,1734766091,96.62287259,0,"{DAO,MissingInputValidation}",{},{},{},1,1,2
smartbugs-curated/dataset/reentrancy/0x941d225236464a25eb18076df7da6a91d0f95e9e.sol,0x941d225236464a25eb18076df7da6a91d0f95e9e.sol,securify,solidity,2022/11/17,20241221_0717,1734765538,190.7037446,0,"{DAO,MissingInputValidation}",{},{},{},1,1,2
smartbugs-curated/dataset/reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b.sol,0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b.sol,securify,solidity,2022/11/17,20241221_0717,1734765669,232.1320674,0,"{DAO,MissingInputValidation,TODTransfer}",{},{},{},1,2,3
smartbugs-curated/dataset/reentrancy/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8.sol,0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8.sol,securify,solidity,2022/11/17,20241221_0717,1734765530,200.9804468,0,"{DAO,MissingInputValidation,TODTransfer}",{},{},{},1,2,3
smartbugs-curated/dataset/reentrancy/0xb5e1b1ee15c6fa0e48fce100125569d430f1bd12.sol,0xb5e1b1ee15c6fa0e48fce100125569d430f1bd12.sol,securify,solidity,2022/11/17,20241221_0717,1734766025,141.8203671,0,"{DAO,MissingInputValidation}",{},{},{},1,1,2
smartbugs-curated/dataset/reentrancy/0xb93430ce38ac4a6bb47fb1fc085ea669353fd89e.sol,0xb93430ce38ac4a6bb47fb1fc085ea669353fd89e.sol,securify,solidity,2022/11/17,20241221_0717,1734765619,156.5108805,0,"{DAO,MissingInputValidation}",{},{},{},1,1,2
smartbugs-curated/dataset/reentrancy/0xbaf51e761510c1a11bf48dd87c0307ac8a8c8a4f.sol,0xbaf51e761510c1a11bf48dd87c0307ac8a8c8a4f.sol,securify,solidity,2022/11/17,20241221_0717,1734765731,186.572077,0,"{DAO,MissingInputValidation}",{},{},{},1,1,2
smartbugs-curated/dataset/reentrancy/0xbe4041d55db380c5ae9d4a9b9703f1ed4e7e3888.sol,0xbe4041d55db380c5ae9d4a9b9703f1ed4e7e3888.sol,securify,solidity,2022/11/17,20241221_0717,1734765670,243.9110506,0,"{DAO,MissingInputValidation,TODTransfer}",{},{},{},1,2,3
smartbugs-curated/dataset/reentrancy/0xcead721ef5b11f1a7b530171aab69b16c5e66b6e.sol,0xcead721ef5b11f1a7b530171aab69b16c5e66b6e.sol,securify,solidity,2022/11/17,20241221_0717,1734765694,222.0040443,0,"{DAO,MissingInputValidation}",{},{},{},1,1,2
smartbugs-curated/dataset/reentrancy/0xf015c35649c82f5467c9c74b7f28ee67665aad68.sol,0xf015c35649c82f5467c9c74b7f28ee67665aad68.sol,securify,solidity,2022/11/17,20241221_0717,1734765782,205.5018795,0,"{DAO,MissingInputValidation}",{},{},{},1,1,2
smartbugs-curated/dataset/reentrancy/etherbank.sol,etherbank.sol,securify,solidity,2022/11/17,20241221_0717,1734765704,52.77618289,0,"{DAO,MissingInputValidation}",{},{},{},1,1,2
smartbugs-curated/dataset/reentrancy/etherstore.sol,etherstore.sol,securify,solidity,2022/11/17,20241221_0717,1734765485,90.52150369,0,"{DAO,MissingInputValidation}",{},{},{},1,1,2
smartbugs-curated/dataset/reentrancy/modifier_reentrancy.sol,modifier_reentrancy.sol,securify,solidity,2022/11/17,20241221_0717,1734765785,183.0517583,0,{},{},{},{},0,0,0
smartbugs-curated/dataset/reentrancy/reentrance.sol,reentrance.sol,securify,solidity,2022/11/17,20241221_0717,1734766025,61.80577326,0,"{DAO,MissingInputValidation,UnhandledException}",{},{},{},1,2,3
smartbugs-curated/dataset/reentrancy/reentrancy_bonus.sol,reentrancy_bonus.sol,securify,solidity,2022/11/17,20241221_0717,1734765673,63.41872072,0,"{DAO,MissingInputValidation}",{},{},{},1,1,2
smartbugs-curated/dataset/reentrancy/reentrancy_cross_function.sol,reentrancy_cross_function.sol,securify,solidity,2022/11/17,20241221_0717,1734765993,51.285465,0,"{DAO,MissingInputValidation}",{},{},{},1,1,2
smartbugs-curated/dataset/reentrancy/reentrancy_dao.sol,reentrancy_dao.sol,securify,solidity,2022/11/17,20241221_0717,1734765925,64.00822926,0,{DAO},{},{},{},1,0,1
smartbugs-curated/dataset/reentrancy/reentrancy_insecure.sol,reentrancy_insecure.sol,securify,solidity,2022/11/17,20241221_0717,1734766102,5.066010714,0,{},{},{},{},0,0,0
smartbugs-curated/dataset/reentrancy/reentrancy_simple.sol,reentrancy_simple.sol,securify,solidity,2022/11/17,20241221_0717,1734765442,68.89934301,0,"{DAO,MissingInputValidation}",{},{},{},1,1,2
smartbugs-curated/dataset/reentrancy/simple_dao.sol,simple_dao.sol,securify,solidity,2022/11/17,20241221_0717,1734765604,64.81214499,0,"{DAO,MissingInputValidation,UnhandledException}",{},{},{},1,2,3
smartbugs-curated/dataset/reentrancy/spank_chain_payment.sol,spank_chain_payment.sol,securify,solidity,2022/11/17,20241221_0717,1734765548,611.6724062,,{MissingInputValidation},{analysis incomplete},{},{DOCKER_TIMEOUT},0,0,0
smartbugs-curated/dataset/short_addresses/short_address_example.sol,short_address_example.sol,securify,solidity,2022/11/17,20241221_0717,1734765616,53.89630365,0,{},{},{},{},0,0,0
smartbugs-curated/dataset/time_manipulation/ether_lotto.sol,ether_lotto.sol,securify,solidity,2022/11/17,20241221_0717,1734765534,97.09438539,0,"{DAOConstantGas,TODAmount,UnrestrictedEtherFlow}",{},{},{},0,3,3
smartbugs-curated/dataset/time_manipulation/governmental_survey.sol,governmental_survey.sol,securify,solidity,2022/11/17,20241221_0717,1734765521,97.82048416,0,"{DAOConstantGas,MissingInputValidation,TODAmount,TODReceiver,TODTransfer,UnhandledException}",{},{},{},0,4,4
smartbugs-curated/dataset/time_manipulation/lottopollo.sol,lottopollo.sol,securify,solidity,2022/11/17,20241221_0717,1734765914,53.20463729,0,"{TODAmount,TODReceiver,UnhandledException}",{},{},{},0,2,2
smartbugs-curated/dataset/time_manipulation/roulette.sol,roulette.sol,securify,solidity,2022/11/17,20241221_0717,1734766059,32.03032899,0,{},{},{},{},0,0,0
smartbugs-curated/dataset/time_manipulation/timed_crowdsale.sol,timed_crowdsale.sol,securify,solidity,2022/11/17,20241221_0717,1734765442,35.0660944,0,{},{},{},{},0,0,0
smartbugs-curated/dataset/unchecked_low_level_calls/0x07f7ecb66d788ab01dc93b9b71a88401de7d0f2e.sol,0x07f7ecb66d788ab01dc93b9b71a88401de7d0f2e.sol,securify,solidity,2022/11/17,20241221_0717,1734766047,48.64536643,0,"{DAO,TODAmount,UnhandledException}",{},{},{},1,2,3
smartbugs-curated/dataset/unchecked_low_level_calls/0x0cbe050f75bc8f8c2d6c0d249fea125fd6e1acc9.sol,0x0cbe050f75bc8f8c2d6c0d249fea125fd6e1acc9.sol,securify,solidity,2022/11/17,20241221_0717,1734765780,20.91808987,0,"{MissingInputValidation,UnhandledException}",{},{},{},1,1,2
smartbugs-curated/dataset/unchecked_low_level_calls/0x19cf8481ea15427a98ba3cdd6d9e14690011ab10.sol,0x19cf8481ea15427a98ba3cdd6d9e14690011ab10.sol,securify,solidity,2022/11/17,20241221_0717,1734765577,201.3479488,0,"{MissingInputValidation,TODAmount,UnhandledException}",{},{},{},1,2,3
smartbugs-curated/dataset/unchecked_low_level_calls/0x2972d548497286d18e92b5fa1f8f9139e5653fd2.sol,0x2972d548497286d18e92b5fa1f8f9139e5653fd2.sol,securify,solidity,2022/11/17,20241221_0717,1734765984,41.6090951,0,{UnhandledException},{},{},{},1,0,1
smartbugs-curated/dataset/unchecked_low_level_calls/0x39cfd754c85023648bf003bea2dd498c5612abfa.sol,0x39cfd754c85023648bf003bea2dd498c5612abfa.sol,securify,solidity,2022/11/17,20241221_0717,1734765442,252.351835,0,"{MissingInputValidation,UnhandledException}",{},{},{},1,1,2
smartbugs-curated/dataset/unchecked_low_level_calls/0x3a0e9acd953ffc0dd18d63603488846a6b8b2b01.sol,0x3a0e9acd953ffc0dd18d63603488846a6b8b2b01.sol,securify,solidity,2022/11/17,20241221_0717,1734765897,226.3616021,0,"{MissingInputValidation,UnhandledException}",{},{},{},1,1,2
smartbugs-curated/dataset/unchecked_low_level_calls/0x3e013fc32a54c4c5b6991ba539dcd0ec4355c859.sol,0x3e013fc32a54c4c5b6991ba539dcd0ec4355c859.sol,securify,solidity,2022/11/17,20241221_0717,1734766021,72.47120261,0,"{MissingInputValidation,TODAmount,UnhandledException}",{},{},{},1,2,3
smartbugs-curated/dataset/unchecked_low_level_calls/0x3f2ef511aa6e75231e4deafc7a3d2ecab3741de2.sol,0x3f2ef511aa6e75231e4deafc7a3d2ecab3741de2.sol,securify,solidity,2022/11/17,20241221_0717,1734765511,85.54048705,0,"{TODAmount,TODReceiver,UnhandledException}",{},{},{},1,1,2
smartbugs-curated/dataset/unchecked_low_level_calls/0x4051334adc52057aca763453820cb0e045076ef3.sol,0x4051334adc52057aca763453820cb0e045076ef3.sol,securify,solidity,2022/11/17,20241221_0717,1734765598,50.17894816,0,{UnhandledException},{},{},{},1,0,1
smartbugs-curated/dataset/unchecked_low_level_calls/0x4a66ad0bca2d700f11e1f2fc2c106f7d3264504c.sol,0x4a66ad0bca2d700f11e1f2fc2c106f7d3264504c.sol,securify,solidity,2022/11/17,20241221_0717,1734766107,59.14471412,0,{UnhandledException},{},{},{},1,0,1
smartbugs-curated/dataset/unchecked_low_level_calls/0x4b71ad9c1a84b9b643aa54fdd66e2dec96e8b152.sol,0x4b71ad9c1a84b9b643aa54fdd66e2dec96e8b152.sol,securify,solidity,2022/11/17,20241221_0717,1734765794,45.72230887,0,{UnhandledException},{},{},{},1,0,1
smartbugs-curated/dataset/unchecked_low_level_calls/0x524960d55174d912768678d8c606b4d50b79d7b1.sol,0x524960d55174d912768678d8c606b4d50b79d7b1.sol,securify,solidity,2022/11/17,20241221_0717,1734765660,36.89972329,0,{UnhandledException},{},{},{},1,0,1
smartbugs-curated/dataset/unchecked_low_level_calls/0x52d2e0f9b01101a59b38a3d05c80b7618aeed984.sol,0x52d2e0f9b01101a59b38a3d05c80b7618aeed984.sol,securify,solidity,2022/11/17,20241221_0717,1734765442,59.13999772,0,"{TODAmount,UnhandledException}",{},{},{},1,1,2
smartbugs-curated/dataset/unchecked_low_level_calls/0x5aa88d2901c68fda244f1d0584400368d2c8e739.sol,0x5aa88d2901c68fda244f1d0584400368d2c8e739.sol,securify,solidity,2022/11/17,20241221_0717,1734765442,81.93015647,0,"{MissingInputValidation,TODAmount,UnhandledException}",{},{},{},1,2,3
smartbugs-curated/dataset/unchecked_low_level_calls/0x610495793564aed0f9c7fc48dc4c7c9151d34fd6.sol,0x610495793564aed0f9c7fc48dc4c7c9151d34fd6.sol,securify,solidity,2022/11/17,20241221_0717,1734765801,86.65710974,0,"{TODAmount,UnhandledException}",{},{},{},1,1,2
smartbugs-curated/dataset/unchecked_low_level_calls/0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839.sol,0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839.sol,securify,solidity,2022/11/17,20241221_0717,1734765901,241.1605413,0,"{DAO,MissingInputValidation,TODTransfer,UnhandledException}",{},{},{},1,3,4
smartbugs-curated/dataset/unchecked_low_level_calls/0x663e4229142a27f00bafb5d087e1e730648314c3.sol,0x663e4229142a27f00bafb5d087e1e730648314c3.sol,securify,solidity,2022/11/17,20241221_0717,1734765635,554.3555338,0,"{DAOConstantGas,TODAmount,UnhandledException}",{},{},{},1,2,3
smartbugs-curated/dataset/unchecked_low_level_calls/0x70f9eddb3931491aab1aeafbc1e7f1ca2a012db4.sol,0x70f9eddb3931491aab1aeafbc1e7f1ca2a012db4.sol,securify,solidity,2022/11/17,20241221_0717,1734765442,96.37641907,0,"{TODAmount,TODReceiver,UnhandledException}",{},{},{},1,1,2
smartbugs-curated/dataset/unchecked_low_level_calls/0x78c2a1e91b52bca4130b6ed9edd9fbcfd4671c37.sol,0x78c2a1e91b52bca4130b6ed9edd9fbcfd4671c37.sol,securify,solidity,2022/11/17,20241221_0717,1734765442,95.57885838,0,"{TODAmount,TODReceiver,UnhandledException}",{},{},{},1,1,2
smartbugs-curated/dataset/unchecked_low_level_calls/0x7a4349a749e59a5736efb7826ee3496a2dfd5489.sol,0x7a4349a749e59a5736efb7826ee3496a2dfd5489.sol,securify,solidity,2022/11/17,20241221_0717,1734765879,82.56651759,0,"{TODAmount,TODReceiver,UnhandledException}",{},{},{},1,1,2
smartbugs-curated/dataset/unchecked_low_level_calls/0x7d09edb07d23acb532a82be3da5c17d9d85806b4.sol,0x7d09edb07d23acb532a82be3da5c17d9d85806b4.sol,securify,solidity,2022/11/17,20241221_0717,1734765661,43.76539421,0,"{DAO,TODAmount,UnhandledException}",{},{},{},1,2,3
smartbugs-curated/dataset/unchecked_low_level_calls/0x806a6bd219f162442d992bdc4ee6eba1f2c5a707.sol,0x806a6bd219f162442d992bdc4ee6eba1f2c5a707.sol,securify,solidity,2022/11/17,20241221_0717,1734765442,88.29021454,0,"{TODAmount,TODReceiver,UnhandledException}",{},{},{},1,1,2
smartbugs-curated/dataset/unchecked_low_level_calls/0x84d9ec85c9c568eb332b7226a8f826d897e0a4a8.sol,0x84d9ec85c9c568eb332b7226a8f826d897e0a4a8.sol,securify,solidity,2022/11/17,20241221_0717,1734765501,114.8974812,0,"{MissingInputValidation,UnhandledException}",{},{},{},1,1,2
smartbugs-curated/dataset/unchecked_low_level_calls/0x89c1b3807d4c67df034fffb62f3509561218d30b.sol,0x89c1b3807d4c67df034fffb62f3509561218d30b.sol,securify,solidity,2022/11/17,20241221_0717,1734766033,57.81135869,0,"{DAO,DAOConstantGas,TODAmount,UnhandledException}",{},{},{},1,2,3
